T,Sa,E,Fy,uy,R,maxDisp,maxVel,maxAccel,Ec,Ev,maxReaction,CD,CPD,resDisp,solving_converge,iter_converge,n_iter,miu,tol_ductility,tol_R
2.74,0.0657781196563834,5.258460440667781,296.972932797543,56.47526232218454,2.170654296875,112.95357281607366,376.90986088293397,373.9368647372446,66162.33005098227,79738.22773159684,373.93686473724455,2600.525983326736,227.2634053663002,-20.40646163694516,1.0,1.0,15.0,2.0000539735731935,2.698678659673881e-05,0.0011241007194244604
2.7600000000000002,0.06372571755185463,5.182526990700144,288.43674613581624,55.65561870751575,2.1651611328125,111.3098106822983,373.5595707067273,364.3271310175014,65170.85521586953,78221.46494669205,364.32713101750136,2600.9838583738174,230.3718840513433,-19.636538674563862,1.0,1.0,15.0,1.9999743649829733,1.2817508513340847e-05,0.0005636343140570398
2.7800000000000002,0.06174785829995689,5.1082264898759675,280.43315386625665,54.898339848878905,2.1578369140625,109.7959474169226,370.4254541182466,355.32067849431166,64179.00512045575,76792.35016382646,355.32067849431166,2601.2360662215406,233.15530908216715,-18.602501060560915,1.0,1.0,15.0,1.9999866611479105,6.669426044769722e-06,0.0005655468838366701
2.8000000000000003,0.05985231945026498,5.0355124495353865,272.90509281413034,54.19609137086149,2.1492919921875,108.39287286806352,367.4918098375223,346.83128671510553,63178.59969482135,75431.76793311356,346.83128671510553,2602.352077117572,235.6604240171101,-17.09575325285505,1.0,1.0,15.0,2.0000127338766154,6.366938307689196e-06,0.0005677946854417443
2.8200000000000003,0.058030777471342214,4.964340023685608,265.8072496515837,53.543320639476256,2.1395263671875,107.08900233828072,364.7406025369729,338.80961853199074,62168.069122648165,74132.18794860666,338.80961853199074,2604.501182024798,237.9318152943413,-14.951795315614309,1.0,1.0,15.0,2.0000440962439385,2.2048121969264756e-05,0.0005703855806525211
2.84,0.05627751675966343,4.894665939838007,258.8101672390786,52.875961387396366,2.1309814453125,105.75056757048543,362.0762200686971,330.88565089409633,61163.168772429446,72848.19405373113,330.8856508940963,2603.6458258259886,240.37643780113373,-12.126006643721539,1.0,1.0,15.0,1.9999743701245,1.2814937749960897e-05,0.0005726720879624327
2.86,0.0545907769285317,4.826448433218914,252.20894959231225,52.25559810324255,2.1212158203125,104.50902177765731,359.57498301961357,323.39445506911864,60131.033927954144,71610.45839838282,323.39445506911864,2599.878596968069,242.59758462324714,-8.495164279043282,1.0,1.0,15.0,1.9999583885955436,2.0805702228177125e-05,0.0005753077896674721
2.88,0.05297062897376057,4.7596471841673225,245.99796650777213,51.684075938668194,2.1102294921875,103.36795618029296,357.2320513156033,316.33063783084594,59084.97165259771,70418.27124013226,316.3306378308459,2593.089476908531,244.57282068900898,-4.133444754768767,1.0,1.0,15.0,1.9999962135911329,1.8932044335562281e-06,0.0005783021050196623
2.9,0.051419066710008614,4.694223258544285,240.18182032851735,51.16540204843167,2.0980224609375,102.33300026939705,355.046122241233,309.69980578661944,58134.660851118155,69242.58626093682,309.6998057866194,2583.0330327538795,246.67585478304392,0.899719707530105,1.0,1.0,15.0,2.00004292299964,2.1461499819963592e-05,0.0005816658911121452
2.92,0.04992712949898673,4.630139050989566,234.71510450230443,50.69288458024613,2.0845947265625,101.38534231960061,353.00082975324796,302.4789187254179,57204.76915394178,68109.8840366258,302.4789187254211,2570.0691221536167,248.57263384680596,6.328451606183762,1.0,1.0,15.0,1.9999915798657901,4.21006710493721e-06,0.000585411544315654
